62034707210,A1296355,Consumption,27/12/2014,No,0.058,0.086,0.06,0.084,0.059,0.083,0.058,0.08,0.054,0.075,0.057,0.06,0.071,0.428,1.32,0.281,0.024,0.31,0.404,0.352,0.0,0.0,0.0,0.0,0.026,0.007,0.0,0.0,0.047,0.0,0.016,0.009,0.0,0.0,0.0,0.0,0.0,0.089,0.244,0.294,0.46,0.409,0.257,0.176,0.156,0.156,0.15,0.127
62034707210,A1296355,Consumption,28/12/2014,No,0.123,0.088,0.112,0.077,0.104,0.073,0.105,0.073,0.102,0.074,0.101,0.077,0.096,0.064,0.158,1.155,0.568,0.002,0.0,0.0,0.162,0.242,0.238,0.025,0.0,0.029,0.019,0.003,0.077,0.005,0.014,0.022,0.135,0.101,0.349,0.556,0.496,0.644,0.816,0.588,0.396,0.302,0.396,0.254,0.255,0.086,0.13,0.081
62034707210,A1296355,Consumption,29/12/2014,No,0.107,0.088,0.108,0.117,0.095,0.104,0.083,0.111,0.074,0.123,0.075,0.124,0.068,0.066,0.129,1.052,0.609,0.128,0.018,0.01,0.018,0.033,0.038,0.007,0.006,0.016,0.159,0.008,0.336,0.469,0.264,0.092,0.249,0.011,0.04,1.357,0.608,0.31,0.176,0.26,0.251,0.335,0.154,0.151,0.162,0.145,0.09,0.056
62034707210,A1296355,Consumption,30/12/2014,No,0.084,0.049,0.082,0.048,0.082,0.052,0.083,0.053,0.072,0.061,0.056,0.073,0.047,0.14,0.197,0.112,0.184,0.911,0.275,0.132,0.038,0.138,0.08,0.005,0.012,0.0,0.015,0.003,0.274,0.112,0.01,0.249,0.006,0.002,0.002,0.007,0.089,0.161,0.228,0.486,0.684,0.539,0.488,0.356,0.33,0.222,0.092,0.095
62034707210,A1296355,Consumption,31/12/2014,No,0.076,0.094,0.067,0.081,0.05,0.079,0.053,0.08,0.052,0.071,0.06,0.052,0.076,0.035,0.076,0.03,0.605,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.79,0.062,0.001,0.057,0.0,0.004,0.129,0.184,0.929,1.699,0.964,1.351,1.117,1.282,0.846,0.654,0.441,0.211,0.131,0.165
62034707210,A1296355,Consumption,1/1/2015,No,0.098,0.119,0.104,0.089,0.097,0.079,0.16,0.118,0.1,0.095,0.065,0.093,0.067,0.076,0.269,0.856,0.911,0.293,0.371,0.856,0.199,0.0,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.282,0.841,0.567,0.708,0.748,0.889,0.376,0.755,0.918,1.01,0.556,0.906,0.715,0.417,0.158,0.061,0.096
62034707210,A1296355,Consumption,2/1/2015,No,0.072,0.087,0.089,0.061,0.091,0.057,0.091,0.072,0.075,0.076,0.061,0.081,0.055,0.074,0.969,0.583,0.698,0.577,1.02,0.955,0.495,0.064,0.0,0.0,0.0,0.0,0.003,0.139,0.171,0.238,0.298,0.449,1.011,1.288,1.25,0.888,1.197,1.241,0.688,0.462,0.569,0.637,0.676,0.852,0.863,0.749,0.573,0.4
62034707210,A1296355,Consumption,3/1/2015,No,0.26,0.25,0.264,0.204,0.226,0.244,0.233,0.204,0.196,0.204,0.216,0.183,0.205,0.235,0.472,0.817,0.569,0.386,0.178,0.267,0.178,0.169,0.096,0.138,0.351,0.484,0.803,0.896,1.024,1.01,1.632,1.972,1.292,1.323,0.698,1.32,1.471,0.667,0.34,0.249,0.377,0.293,0.276,0.241,0.318,0.229,0.26,0.223
62034707210,A1296355,Consumption,4/1/2015,No,0.228,0.234,0.28,0.213,0.245,0.199,0.241,0.204,0.202,0.175,0.192,0.165,0.327,0.232,0.14,0.012,0.003,0.013,0.037,0.0,0.756,0.427,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.351,0.262,0.477,0.01,0.113,0.264,0.294,0.273,0.209,0.162,0.11,0.117,0.101,0.11,0.1
62034707210,A1296355,Consumption,5/1/2015,No,0.098,0.093,0.098,0.089,0.102,0.081,0.111,0.078,0.183,0.126,0.083,0.106,0.201,0.102,0.15,0.096,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.475,0.335,0.021,0.0,0.082,0.459,0.595,0.46,0.462,0.478,0.544,0.339,0.102,0.049,0.099,0.053
